1.812438, -0.182249, -0.002384
1.835848, -0.195097, 0.003630
1.858196, -0.207530, 0.007939
1.919174, -0.211690, 0.009309
1.954862, -0.212204, 0.007665
1.976382, -0.210237, 0.006575
2.022846, -0.213055, 0.009284
2.033801, -0.212022, 0.008696
2.079125, -0.214382, 0.005640
2.084723, -0.212031, 0.006213
2.121627, -0.214950, 0.007107
2.180072, -0.216340, 0.005183
2.226385, -0.217744, 0.004423
2.198971, -0.221256, 0.007736
2.214213, -0.225955, 0.008877
2.236327, -0.230013, 0.006706
2.242492, -0.232801, 0.004860
2.291005, -0.238013, 0.006729
2.338964, -0.237641, 0.007666
2.400873, -0.241012, 0.009877
2.448784, -0.239200, 0.009296
2.447788, -0.241233, 0.009014
2.425242, -0.242191, 0.009914
2.421995, -0.244200, 0.010107
2.454204, -0.245066, 0.011563
2.443893, -0.247547, 0.012139
2.440038, -0.253133, 0.014881
2.445469, -0.253588, 0.011841
2.486439, -0.251521, 0.014329
2.513819, -0.250570, 0.012641
2.538502, -0.250569, 0.011079
2.538211, -0.249011, 0.009584
2.592511, -0.245576, 0.006005
2.619834, -0.244711, 0.005184
2.668138, -0.242816, 0.004119
2.707595, -0.247165, 0.004388
2.782437, -0.248369, 0.004433
2.852058, -0.246905, 0.004667
2.935516, -0.246466, 0.001819
2.954395, -0.246339, 0.000653
2.940206, -0.247830, 0.001508
3.185989, -0.251221, -0.004359
3.365867, -0.249572, -0.006891
3.520581, -0.253234, -0.002792
3.634344, -0.253570, -0.005655
3.736346, -0.251438, -0.006400
3.793545, -0.256402, -0.000990
3.859201, -0.257026, 0.000899
3.924632, -0.264855, 0.001574
3.984232, -0.262486, 0.001699
4.029525, -0.267556, 0.003029
4.081000, -0.270489, 0.003199
4.115318, -0.273790, 0.005621
4.146415, -0.273640, 0.004639
4.201108, -0.269163, 0.003729
4.251437, -0.273727, 0.004080
4.294679, -0.272219, 0.004792
4.339969, -0.268868, 0.003215
4.366692, -0.276274, 0.006523
4.391005, -0.274299, 0.005764
4.426829, -0.270028, 0.007687
