0.000000, 0.000000, 0.000000, 0.343000
0.000000, 0.000000, 0.000000, 0.862400
-0.000000, 0.000000, -0.000001, 0.000006
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000000, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000001, 0.000000, -0.000001, 0.000007
-0.000067, -0.000033, 0.000134, 0.000801
-0.000088, -0.000033, 0.000136, 0.000773
-0.000134, -0.000033, 0.000141, 0.000739
-0.000180, -0.000033, 0.000145, 0.000710
-0.000217, -0.000034, 0.000149, 0.000685
-0.000245, -0.000034, 0.000152, 0.000665
-0.000265, -0.000033, 0.000153, 0.000066
-0.000269, -0.000033, 0.000154, 0.000064
-0.000272, -0.000033, 0.000154, 0.000063
-0.000275, -0.000033, 0.000154, 0.000063
-0.000278, -0.000033, 0.000155, 0.000062
-0.000281, -0.000033, 0.000155, 0.000061
-0.000284, -0.000033, 0.000155, 0.000061
-0.000287, -0.000033, 0.000156, 0.000060
-0.000290, -0.000033, 0.000156, 0.000060
-0.000293, -0.000033, 0.000156, 0.000059
-0.000295, -0.000033, 0.000156, 0.000059
-0.000299, -0.000033, 0.000157, 0.000058
-0.000302, -0.000033, 0.000157, 0.000058
-0.000302, -0.000033, 0.000157, 0.000058
-0.000307, -0.000033, 0.000158, 0.000056
-0.000310, -0.000033, 0.000158, 0.000056
-0.000313, -0.000033, 0.000158, 0.000055
-0.000316, -0.000033, 0.000159, 0.000055
-0.000317, -0.000033, 0.000159, 0.000054
-0.000321, -0.000033, 0.000159, 0.000054
-0.000324, -0.000033, 0.000159, 0.000053
-0.000327, -0.000033, 0.000160, 0.000053
-0.000329, -0.000033, 0.000160, 0.000052
-0.000410, -0.000020, 0.000083, 0.000261
0.000099, 0.000007, -0.000052, 0.012720
0.002116, -0.000003, -0.000000, 0.053503
0.007342, -0.000044, 0.000173, 0.144677
0.015244, -0.000146, 0.001793, 0.177122
0.023796, -0.000136, 0.003789, 0.194648
0.036452, 0.000040, 0.007561, 0.309940
0.058989, 0.000391, 0.016708, 0.464755
0.079922, 0.000635, 0.025713, 0.417981
0.094758, 0.001184, 0.030233, 0.505401
0.130114, 0.002650, 0.049529, 0.602473
0.159836, 0.004412, 0.066617, 0.606609
0.195386, 0.007124, 0.088378, 0.617534
0.209635, 0.008544, 0.097485, 0.591313
0.259875, 0.014570, 0.131641, 0.698339
0.294719, 0.019643, 0.156446, 0.696111
0.333823, 0.026480, 0.186030, 0.731754
0.358125, 0.031470, 0.198762, 0.740620
0.391427, 0.038774, 0.219040, 0.745496
0.437778, 0.050127, 0.247124, 0.719002
0.471360, 0.059078, 0.267687, 0.736087
0.502961, 0.067440, 0.280465, 0.474528
0.520367, 0.072098, 0.284718, 0.483232
0.542265, 0.079011, 0.295504, 0.603364
0.586697, 0.093559, 0.315559, 0.740511
0.619711, 0.104725, 0.333563, 0.748940
0.646500, 0.114254, 0.349810, 0.747426
0.679269, 0.126615, 0.371771, 0.743099
