1.921079, -0.402924, 0.012140
1.911778, -0.403339, 0.009149
1.875876, -0.403614, 0.005598
1.818875, -0.402192, 0.006107
1.798539, -0.403704, 0.007572
1.769284, -0.403633, 0.008289
1.776340, -0.407198, 0.008512
1.823899, -0.403607, 0.007068
1.820022, -0.404307, 0.007271
1.834422, -0.405770, 0.008582
1.825300, -0.405122, 0.005843
1.853026, -0.408560, 0.006792
1.853663, -0.406437, 0.009035
1.860042, -0.407734, 0.008309
1.871705, -0.411214, 0.009478
1.875695, -0.415946, 0.008346
1.894199, -0.416425, 0.008266
1.884386, -0.412331, 0.006651
1.858508, -0.412297, 0.002679
1.824902, -0.417761, 0.000384
1.806370, -0.416696, 0.001080
1.848583, -0.417373, -0.000919
1.883049, -0.419340, -0.003891
1.861020, -0.419247, -0.005997
1.875206, -0.420166, -0.007899
1.893882, -0.420007, -0.008546
1.907675, -0.419575, -0.010785
1.914471, -0.420278, -0.009847
1.941300, -0.420100, -0.011273
1.930993, -0.417780, -0.012123
1.963735, -0.415116, -0.012168
1.994264, -0.410317, -0.013503
2.065280, -0.412600, -0.013251
2.061053, -0.413576, -0.012549
2.064791, -0.416920, -0.011866
2.090296, -0.415286, -0.012747
2.110606, -0.419845, -0.011406
2.124529, -0.418084, -0.013960
2.163299, -0.415355, -0.014894
2.177600, -0.416578, -0.016485
2.162798, -0.416690, -0.016386
2.204192, -0.416491, -0.018832
2.220142, -0.417205, -0.019251
2.244002, -0.417199, -0.020020
2.257993, -0.417121, -0.020888
2.278265, -0.420135, -0.021472
2.299014, -0.426280, -0.017923
2.308743, -0.425735, -0.016513
2.330508, -0.427374, -0.015585
2.355724, -0.430405, -0.015712
2.388830, -0.431877, -0.012483
2.431530, -0.433234, -0.010830
2.444606, -0.434594, -0.011358
2.475734, -0.436424, -0.005417
2.485560, -0.437217, -0.006679
2.513889, -0.434539, -0.005365
2.536160, -0.430003, -0.014451
2.553875, -0.425710, -0.015985
2.587612, -0.425161, -0.014375
2.599038, -0.426818, -0.014692
2.626640, -0.428289, -0.013381
2.654581, -0.424182, -0.016568
2.674572, -0.426264, -0.011468
2.698603, -0.430799, -0.015124
2.717351, -0.434453, -0.012202
2.735598, -0.435475, -0.013510
2.751596, -0.435388, -0.016899
2.754991, -0.435465, -0.016448
2.786237, -0.436473, -0.015196
2.809012, -0.441312, -0.016737
2.809482, -0.444978, -0.016064
2.808790, -0.443839, -0.017315
2.803844, -0.443813, -0.017049
2.830862, -0.441542, -0.017735
2.831906, -0.443826, -0.019290
2.810370, -0.448555, -0.017682
2.810284, -0.449042, -0.018147
2.771845, -0.454576, -0.016767
2.760136, -0.455868, -0.016726
2.779031, -0.453846, -0.015940
2.796727, -0.456201, -0.015603
2.811603, -0.462437, -0.013062
2.802257, -0.464982, -0.012479
2.791710, -0.463993, -0.012836
2.775523, -0.464028, -0.013433
2.730505, -0.469747, -0.011404
2.752525, -0.470968, -0.011843
2.765241, -0.471445, -0.010936
2.732744, -0.471602, -0.012477
2.703419, -0.471899, -0.014743
2.696182, -0.473378, -0.013812
2.669933, -0.474490, -0.014100
2.687803, -0.473821, -0.017342
2.707544, -0.477575, -0.019736
2.710652, -0.479549, -0.021552
2.756646, -0.482124, -0.022377
2.746842, -0.487097, -0.021072
2.755630, -0.488044, -0.020526
2.781699, -0.487290, -0.021990
2.823927, -0.490229, -0.023278
2.860659, -0.495228, -0.020515
2.842496, -0.497409, -0.022903
2.864449, -0.497116, -0.024586
2.900330, -0.499314, -0.022753
2.911450, -0.498063, -0.023037
2.910006, -0.500674, -0.023530
2.945168, -0.504685, -0.021322
2.950828, -0.505496, -0.019965
2.974158, -0.504496, -0.021508
2.981246, -0.507512, -0.019762
2.982752, -0.508802, -0.019278
3.062128, -0.503604, -0.032798
3.187963, -0.499041, -0.034835
3.280402, -0.492968, -0.038705
3.386117, -0.495271, -0.040339
3.473658, -0.497456, -0.041031
3.531991, -0.499552, -0.039130
3.610323, -0.506564, -0.039236
3.665770, -0.509258, -0.039837
3.702114, -0.514230, -0.039044
3.789810, -0.522159, -0.033703
3.879353, -0.526940, -0.033988
3.975890, -0.533066, -0.030807
4.058710, -0.536956, -0.031649
4.138377, -0.539894, -0.030504
4.197667, -0.543388, -0.027694
4.250973, -0.548241, -0.027722
4.306346, -0.546227, -0.028661
4.350643, -0.547408, -0.027862
4.388601, -0.550046, -0.024647
4.420163, -0.552743, -0.025491
4.456162, -0.551268, -0.025794
4.492050, -0.550354, -0.023449
4.526960, -0.552467, -0.024505
4.549814, -0.553543, -0.024881
4.570718, -0.555657, -0.021210
4.589550, -0.555208, -0.023902
4.605630, -0.552354, -0.025107
4.619270, -0.556395, -0.024031
4.649065, -0.558102, -0.024577
4.663582, -0.558942, -0.024672
4.687033, -0.558008, -0.022774
4.709007, -0.562989, -0.022574
4.739150, -0.565030, -0.025109
4.775143, -0.569448, -0.024537
4.798602, -0.569509, -0.024166
4.827646, -0.572758, -0.023455
4.850196, -0.576636, -0.023673
4.892466, -0.577364, -0.026140
4.936223, -0.579643, -0.023465
4.967743, -0.584024, -0.022019
5.011157, -0.588141, -0.022770
5.054508, -0.596172, -0.023430
5.086349, -0.601243, -0.021373
5.095606, -0.604292, -0.028590
5.109292, -0.606634, -0.029011
5.145195, -0.612748, -0.028436
5.152805, -0.614685, -0.027835
5.154717, -0.616771, -0.028728
5.160620, -0.620698, -0.029341
5.163472, -0.623097, -0.029508
5.177631, -0.627802, -0.027266
5.178532, -0.635156, -0.028509
5.183867, -0.638489, -0.028862
5.174102, -0.644054, -0.025966
5.174599, -0.645947, -0.028308
5.165682, -0.645526, -0.033410
5.180529, -0.653481, -0.025273
5.199643, -0.655314, -0.025982
5.221107, -0.660220, -0.025630
5.232926, -0.660049, -0.026247
5.241161, -0.664643, -0.024862
5.257030, -0.669299, -0.022416
5.293051, -0.669810, -0.022758
5.312255, -0.675506, -0.020827
5.339995, -0.680189, -0.020102
5.408333, -0.675702, -0.036059
5.467416, -0.675275, -0.033323
5.525395, -0.679737, -0.031592
5.583448, -0.685787, -0.028566
5.635528, -0.690329, -0.027247
5.680845, -0.694494, -0.023278
5.732586, -0.698556, -0.019771
5.771733, -0.696340, -0.022411
5.803694, -0.692111, -0.020572
5.845031, -0.692355, -0.021171
5.842811, -0.695100, -0.023468
5.849237, -0.696054, -0.023443
5.856947, -0.697779, -0.022610
5.862573, -0.697336, -0.021418
5.880849, -0.699328, -0.020439
5.894693, -0.700864, -0.020264
5.911351, -0.704197, -0.021414
5.934702, -0.707650, -0.019085
5.947860, -0.710285, -0.017788
5.956685, -0.711428, -0.019041
5.964347, -0.719784, -0.014722
5.979104, -0.724680, -0.013177
